Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
375000,3.4189382,0.24943045,68.55555555555556,0.56146574,0.27209115,0.00027764714,0.19254905,0.00046349035,0.06944444444444445,0.06944444444444445,1.0
380000,3.4189384,3.5224133,68.8,5.129242,0.2885902,0.00027734588,0.19244862,0.00046299823,0.056338028169014086,0.056338028169014086,1.0
385000,3.4189382,-0.25377375,70.43478260869566,0.8153168,0.27087766,0.00027704588,0.19234861,0.00046250818,0.07246376811594203,0.07246376811594203,1.0
390000,3.4189382,0.064242505,69.25373134328358,0.1616996,0.28571096,0.00027675086,0.19225028,0.0004620264,0.05714285714285714,0.05714285714285714,1.0
395000,3.4189382,0.21095541,73.35714285714286,0.8589572,0.28433323,0.00027645475,0.19215158,0.00046154275,0.04285714285714286,0.04285714285714286,1.0
400000,3.4189382,0.0023938913,68.9,0.66711074,0.2737251,0.00027615248,0.19205081,0.00046104897,0.05555555555555555,0.05555555555555555,1.0
405000,3.4189382,0.15986744,68.27397260273973,0.3658792,0.2802331,0.00027584936,0.19194978,0.00046055386,0.07042253521126761,0.07042253521126761,1.0
410000,3.4189384,-0.24692164,68.22535211267606,1.5783503,0.2646569,0.0002755473,0.19184908,0.00046006052,0.0547945205479452,0.0547945205479452,1.0
415000,3.418938,0.28804994,68.16666666666667,0.3995902,0.26728562,0.0002752472,0.19174908,0.0004595704,0.0821917808219178,0.0821917808219178,1.0
420000,3.4189382,0.10220538,68.01408450704226,0.45710105,0.27956036,0.0002749532,0.19165106,0.0004590902,0.05714285714285714,0.05714285714285714,1.0
425000,3.4189382,-0.42636618,68.14864864864865,0.9368125,0.27848023,0.00027464613,0.19154869,0.00045858868,0.06944444444444445,0.06944444444444445,1.0
430000,3.4189382,-0.20567474,68.43661971830986,0.67377436,0.30441415,0.00027435072,0.19145024,0.00045810614,0.06756756756756757,0.06756756756756757,1.0
435000,3.4189382,0.060610905,68.15714285714286,0.05793268,0.26956278,0.00027405395,0.19135132,0.00045762144,0.05555555555555555,0.05555555555555555,1.0
440000,3.4189382,0.041735265,68.81944444444444,0.5641718,0.27073967,0.0002737485,0.1912495,0.00045712246,0.06944444444444445,0.06944444444444445,1.0
445000,3.4189382,0.028740603,68.35211267605634,0.28648284,0.2747153,0.00027344882,0.19114959,0.00045663302,0.056338028169014086,0.056338028169014086,1.0
450000,3.4189377,-0.045290325,68.41428571428571,0.5938672,0.26868996,0.000273145,0.19104832,0.00045613683,0.0684931506849315,0.0684931506849315,1.0
455000,3.4189384,-0.58658904,68.85915492957747,1.6288555,0.27622044,0.0002728495,0.19094983,0.0004556541,0.06944444444444445,0.06944444444444445,1.0
460000,3.4189382,0.07617692,68.85915492957747,0.03953152,0.28477073,0.00027254582,0.19084862,0.00045515815,0.05714285714285714,0.05714285714285714,1.0
465000,3.4189382,-0.061527856,68.82857142857142,0.29316068,0.46809447,0.00027225105,0.19075033,0.0004546767,0.05714285714285714,0.05714285714285714,1.0
470000,3.4189382,-0.18070284,68.45070422535211,0.4796835,0.30387607,0.0002719541,0.19065134,0.00045419164,0.06666666666666667,0.06666666666666667,1.0
475000,3.4189382,0.18555713,68.16666666666667,0.27095196,0.28139508,0.00027165283,0.19055094,0.00045369958,0.06944444444444445,0.06944444444444445,1.0
480000,3.4189382,0.23758776,68.22222222222223,0.5659693,0.27061528,0.0002713543,0.1904514,0.000453212,0.0684931506849315,0.0684931506849315,1.0
485000,3.4189382,0.48592067,68.3013698630137,0.4527686,0.2971044,0.0002710462,0.19034874,0.00045270877,0.07042253521126761,0.07042253521126761,1.0
490000,3.4189377,0.060294017,68.25714285714285,1.0377511,0.2570511,0.00027074618,0.19024874,0.00045221866,0.05555555555555555,0.05555555555555555,1.0
495000,3.4189377,0.031079901,68.58904109589041,0.028642258,0.26360688,0.0002704457,0.19014855,0.00045172792,0.06944444444444445,0.06944444444444445,1.0
500000,3.4189382,0.35954428,68.83823529411765,0.4202966,0.27035183,0.0002701442,0.19004807,0.00045123557,0.05714285714285714,0.05714285714285714,1.0
505000,3.4189382,-0.16714418,68.9054054054054,0.34066775,0.26270053,0.00026984038,0.18994677,0.00045073926,0.06944444444444445,0.06944444444444445,1.0
510000,3.4189382,-0.07133409,68.52857142857142,0.30754566,0.29069665,0.00026955325,0.18985108,0.00045027025,0.0547945205479452,0.0547945205479452,1.0
515000,3.4189382,-0.48271433,68.30555555555556,0.4428478,0.27166113,0.00026925217,0.1897507,0.00044977854,0.0684931506849315,0.0684931506849315,1.0
520000,3.4189382,0.59733593,68.52112676056338,1.1683338,0.26276097,0.00026894518,0.18964836,0.00044927697,0.06944444444444445,0.06944444444444445,1.0
525000,3.4189384,0.1541255,68.26388888888889,0.35998133,0.2730749,0.00026864535,0.18954843,0.00044878732,0.05555555555555555,0.05555555555555555,1.0
530000,3.4189384,-0.08531478,68.38028169014085,0.1389755,0.2742511,0.00026834698,0.18944901,0.0004483,0.07042253521126761,0.07042253521126761,1.0
535000,3.4189384,0.1904832,68.45070422535211,0.29950503,0.30708355,0.00026805693,0.1893523,0.00044782626,0.0821917808219178,0.0821917808219178,1.0
540000,3.4189382,0.16712612,69.69565217391305,0.22286299,0.2771554,0.00026774962,0.18924986,0.00044732433,0.058823529411764705,0.058823529411764705,1.0
545000,3.4189382,-0.0455818,72.18571428571428,0.24037129,0.29846773,0.00026745303,0.189151,0.00044683987,0.07352941176470588,0.07352941176470588,1.0
550000,3.4189382,-0.38168836,69.92857142857143,0.22262025,0.29110527,0.000267154,0.18905134,0.0004463515,0.0684931506849315,0.0684931506849315,1.0
555000,3.4189382,0.27780753,69.07142857142857,0.31646055,0.2663291,0.00026685256,0.18895085,0.00044585913,0.07042253521126761,0.07042253521126761,1.0
560000,3.4189382,0.7467156,72.86764705882354,0.93964845,0.28295738,0.0002665489,0.18884963,0.00044536308,0.07246376811594203,0.07246376811594203,1.0
565000,3.4189382,0.014561271,69.3731343283582,0.1944211,0.28765577,0.00026625,0.18874998,0.00044487492,0.05970149253731343,0.05970149253731343,1.0
570000,3.4189384,0.17232206,68.26153846153846,0.3137582,0.28411028,0.00026595278,0.18865092,0.00044438947,0.09090909090909091,0.09090909090909091,1.0
575000,3.4189377,0.20853972,68.11764705882354,0.24691884,0.29825786,0.00026564885,0.18854961,0.00044389314,0.07575757575757576,0.07575757575757576,1.0
580000,3.4189382,0.31766957,68.203125,0.2560689,0.27482814,0.0002653437,0.18844788,0.00044339462,0.07692307692307693,0.07692307692307693,1.0
585000,3.4189382,0.045842327,68.15384615384616,0.26564237,0.2742723,0.00026504986,0.18834995,0.00044291478,0.07352941176470588,0.07352941176470588,1.0
590000,3.4189382,-0.59883845,68.15151515151516,0.4746651,0.25607476,0.0002647501,0.18825002,0.00044242505,0.06153846153846154,0.06153846153846154,1.0
595000,3.4189382,0.13821104,68.0,0.16527486,0.27168325,0.0002644511,0.18815038,0.00044193686,0.07462686567164178,0.07462686567164178,1.0
600000,3.4189382,0.8510538,68.15384615384616,1.0141296,0.27552694,0.0002641553,0.18805176,0.00044145362,0.07575757575757576,0.07575757575757576,1.0
605000,3.4189377,-0.21289954,68.3731343283582,0.2172192,0.2574605,0.00026384456,0.18794818,0.00044094605,0.08823529411764706,0.08823529411764706,1.0
610000,3.4189382,-1.1314532,68.21875,1.2895691,0.28384042,0.00026355212,0.1878507,0.0004404684,0.07692307692307693,0.07692307692307693,1.0
615000,3.4189384,0.12431492,68.21212121212122,0.14033039,0.26039642,0.00026325454,0.18775149,0.0004399823,0.07575757575757576,0.07575757575757576,1.0
620000,3.4189382,-0.2378048,68.11940298507463,0.21246588,0.28011245,0.00026294988,0.18764994,0.00043948472,0.07692307692307693,0.07692307692307693,1.0
625000,3.4189382,0.17380726,68.2,0.19220759,0.27282393,0.0002626478,0.18754928,0.0004389914,0.07246376811594203,0.07246376811594203,1.0
630000,3.4189382,0.002197873,68.0625,0.17682946,0.24817291,0.00026234676,0.18744893,0.00043849964,0.0625,0.0625,1.0
635000,3.4189382,0.09566687,68.25757575757575,0.2358696,0.26877353,0.00026205194,0.18735063,0.00043801812,0.07352941176470588,0.07352941176470588,1.0
640000,3.4189382,-0.75678414,68.31343283582089,0.6257602,0.2730674,0.000261754,0.18725133,0.0004375315,0.07692307692307693,0.07692307692307693,1.0
645000,3.4189377,0.10728844,68.26153846153846,0.15058416,0.2726689,0.00026144425,0.18714808,0.0004370256,0.07462686567164178,0.07462686567164178,1.0
650000,3.4189384,-0.22828244,68.21212121212122,0.3202333,0.27858555,0.0002611504,0.18705013,0.00043654558,0.07575757575757576,0.07575757575757576,1.0
655000,3.4189382,-0.12648728,68.24242424242425,0.12610264,0.29070336,0.00026084803,0.18694936,0.00043605178,0.07692307692307693,0.07692307692307693,1.0
660000,3.4189382,-0.09492909,68.54545454545455,0.40074244,0.27359825,0.00026054564,0.18684855,0.00043555786,0.07575757575757576,0.07575757575757576,1.0
665000,3.4189382,0.01618497,68.27692307692308,0.147132,0.33297876,0.00026025024,0.1867501,0.00043507534,0.07352941176470588,0.07352941176470588,1.0
670000,3.4189382,-0.32308027,200.86363636363637,1.2965429,0.2929467,0.00025995454,0.1866515,0.00043459234,0.1044776119402985,0.1044776119402985,1.0
675000,3.4189382,-0.007065664,72.37142857142857,0.09876058,0.28896335,0.00025964915,0.18654971,0.00043409356,0.11267605633802817,0.11267605633802817,1.0
680000,3.4189382,0.0075340047,70.44927536231884,0.42567632,0.27475476,0.0002593565,0.18645218,0.00043361553,0.13043478260869565,0.13043478260869565,1.0
685000,3.4189377,-0.06098208,69.78571428571429,0.22400764,0.27572662,0.00025904825,0.18634942,0.00043311212,0.1267605633802817,0.1267605633802817,1.0
690000,3.4189384,0.12483308,69.48571428571428,0.13579617,0.27511355,0.00025874822,0.18624939,0.0004326221,0.14084507042253522,0.14084507042253522,1.0
695000,3.4189382,0.51350945,69.05714285714286,0.28282878,0.25226828,0.0002584477,0.18614921,0.00043213117,0.14285714285714285,0.14285714285714285,1.0
700000,3.4189382,0.14574172,69.125,0.1158345,0.28218585,0.00025815138,0.18605046,0.0004316472,0.14084507042253522,0.14084507042253522,1.0
705000,3.4189382,0.3728909,69.21428571428571,0.24300525,0.2636892,0.0002578554,0.18595178,0.00043116367,0.136986301369863,0.136986301369863,1.0
710000,3.4189382,0.035011984,69.08333333333333,0.15947026,0.2732332,0.00025754693,0.18584898,0.00043065991,0.1388888888888889,0.1388888888888889,1.0
715000,3.4189382,-0.13941665,69.11428571428571,0.21354924,0.28017467,0.00025725385,0.18575127,0.00043018124,0.14084507042253522,0.14084507042253522,1.0
720000,3.4189382,0.039154213,69.27142857142857,0.16643634,0.29154965,0.00025695158,0.18565051,0.00042968753,0.14285714285714285,0.14285714285714285,1.0
725000,3.418938,0.067874976,69.125,0.13098617,0.27225986,0.0002566456,0.18554853,0.00042918778,0.136986301369863,0.136986301369863,1.0
730000,3.4189384,0.018238649,69.40845070422536,0.24188371,0.27775443,0.00025634607,0.18544869,0.00042869855,0.14285714285714285,0.14285714285714285,1.0
735000,3.4189382,0.0082967775,69.45588235294117,0.36050424,0.32614455,0.00025605212,0.18535072,0.0004282184,0.14285714285714285,0.14285714285714285,1.0
740000,3.4189382,-0.10569665,69.23287671232876,0.07745541,0.5366279,0.0002557537,0.18525124,0.00042773102,0.14084507042253522,0.14084507042253522,1.0
745000,3.4189382,0.15751305,69.1,0.13394812,0.24754305,0.00025545145,0.18515044,0.0004272373,0.136986301369863,0.136986301369863,1.0
750000,3.4189382,-0.048688065,70.12857142857143,0.1881844,0.25521624,0.00025515218,0.18505073,0.00042674848,0.1267605633802817,0.1267605633802817,1.0
755000,3.4189382,0.24387413,69.17391304347827,0.23309606,0.25620797,0.00025484923,0.18494974,0.00042625374,0.12857142857142856,0.12857142857142856,1.0
760000,3.4189384,0.2705969,69.41666666666667,0.06128887,0.2717398,0.00025455252,0.18485083,0.000425769,0.1388888888888889,0.1388888888888889,1.0
765000,3.4189384,0.035762824,69.22535211267606,0.20168722,0.32280108,0.0002542446,0.1847482,0.00042526616,0.14084507042253522,0.14084507042253522,1.0
770000,3.4189384,0.14750469,69.14285714285714,0.13651228,0.27576283,0.00025394725,0.18464908,0.00042478045,0.14285714285714285,0.14285714285714285,1.0
775000,3.4189382,-0.015673969,69.58904109589041,0.12138675,0.26544952,0.00025364984,0.18454994,0.00042429473,0.14285714285714285,0.14285714285714285,1.0
780000,3.4189382,0.2374859,69.54545454545455,0.30111152,0.2579404,0.00025335557,0.18445185,0.0004238141,0.12857142857142856,0.12857142857142856,1.0
785000,3.4189382,0.113129735,69.33333333333333,0.15012726,0.26898298,0.00025305172,0.18435057,0.00042331778,0.136986301369863,0.136986301369863,1.0
790000,3.4189382,0.0014423897,69.08450704225352,0.15182407,0.25677902,0.00025275224,0.18425074,0.00042282866,0.136986301369863,0.136986301369863,1.0
795000,3.4189382,-0.61975455,69.1,1.5729833,0.26445296,0.00025245224,0.18415076,0.00042233863,0.14285714285714285,0.14285714285714285,1.0
800000,3.4189377,0.102880664,70.37142857142857,0.0019734919,0.32566434,0.00025215378,0.18405122,0.00042185112,0.1267605633802817,0.1267605633802817,1.0
805000,3.4189382,0.029968884,69.38028169014085,0.1823119,0.2776213,0.0002518486,0.18394953,0.00042135268,0.14285714285714285,0.14285714285714285,1.0
810000,3.4189384,0.04083797,69.6376811594203,0.14246549,0.27926013,0.0002515468,0.18384893,0.00042085967,0.12857142857142856,0.12857142857142856,1.0
815000,3.4189382,0.1515235,69.28358208955224,0.09033042,0.24891159,0.00025124452,0.18374814,0.000420366,0.09090909090909091,0.09090909090909091,1.0
820000,3.4189382,-0.0921287,78.07462686567165,0.11269614,0.28705573,0.00025094824,0.18364939,0.00041988204,0.08695652173913043,0.08695652173913043,1.0
825000,3.4189382,0.09386104,68.92537313432835,0.07079681,0.28603148,0.00025064772,0.18354923,0.00041939123,0.08823529411764706,0.08823529411764706,1.0
830000,3.4189382,0.069142126,73.32835820895522,0.20012242,0.26639766,0.00025034475,0.18344826,0.0004188964,0.10144927536231885,0.10144927536231885,1.0
835000,3.4189382,-0.06630537,68.11940298507463,0.07054633,0.29161954,0.00025004923,0.18334974,0.0004184137,0.07692307692307693,0.07692307692307693,1.0
840000,3.4189377,-0.11942068,68.15384615384616,0.09835467,0.29319593,0.00024974323,0.18324775,0.0004179139,0.07462686567164178,0.07462686567164178,1.0
845000,3.4189382,0.08180897,87.45454545454545,0.10809071,0.27080303,0.00024944663,0.18314889,0.0004174294,0.1044776119402985,0.1044776119402985,1.0
850000,3.4189377,0.113381594,71.41666666666667,0.20645136,0.28699648,0.00024915062,0.1830502,0.00041694596,0.12857142857142856,0.12857142857142856,1.0
855000,3.4189382,0.09052462,70.65079365079364,0.003769403,0.27556744,0.00024885047,0.18295012,0.00041645573,0.11764705882352941,0.11764705882352941,1.0
860000,3.4189382,0.19550496,69.52112676056338,0.2658725,0.27368265,0.0002485534,0.18285115,0.00041597045,0.12857142857142856,0.12857142857142856,1.0
865000,3.4189382,0.09183641,69.58333333333333,0.025226738,0.29094073,0.00024825268,0.18275091,0.00041547933,0.136986301369863,0.136986301369863,1.0
870000,3.4189382,-0.018015431,69.12857142857143,0.3734818,0.27377397,0.00024795506,0.18265165,0.00041499312,0.1388888888888889,0.1388888888888889,1.0
875000,3.4189382,0.11013251,69.11428571428571,0.007780601,0.30857357,0.00024764435,0.1825481,0.00041448575,0.14084507042253522,0.14084507042253522,1.0
880000,3.4189377,0.018382056,69.26388888888889,0.14055714,0.2671707,0.00024735142,0.18245046,0.00041400734,0.1506849315068493,0.1506849315068493,1.0
885000,3.4189384,0.15328072,69.02816901408451,0.05826521,0.26977938,0.00024705366,0.1823512,0.00041352093,0.14084507042253522,0.14084507042253522,1.0
890000,3.4189382,-0.03747755,69.08571428571429,0.09470622,0.28323135,0.00024675057,0.18225017,0.00041302593,0.14285714285714285,0.14285714285714285,1.0
895000,3.4189382,0.0025462299,69.02777777777777,0.26000077,0.28912866,0.00024644614,0.18214871,0.00041252864,0.14285714285714285,0.14285714285714285,1.0
900000,3.4189382,0.32827422,69.4,0.1929103,0.27535635,0.0002461504,0.18205012,0.00041204557,0.13513513513513514,0.13513513513513514,1.0
905000,3.4189382,0.13104318,69.57971014492753,0.7276127,0.2965967,0.00024585222,0.18195073,0.00041155858,0.13043478260869565,0.13043478260869565,1.0
910000,3.4189382,0.12300208,69.2,0.029125577,0.27305272,0.00024555053,0.18185018,0.00041106576,0.136986301369863,0.136986301369863,1.0
915000,3.4189382,-0.029009847,69.41666666666667,0.10584939,0.2662526,0.00024525038,0.18175013,0.00041057557,0.14285714285714285,0.14285714285714285,1.0
