Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
155000,1.6738104,49.95959595959596,-1.5797713,-2.0151212070927476,-2.0151212070927476,0.017608669,0.30564505,0.0002954245,0.19847484,0.0004925267,1.0
160000,1.6812279,43.0,-1.565622,-2.0133539680886057,-2.0133539680886057,0.033300616,0.33131665,0.00029527428,0.19842477,0.0004922813,1.0
165000,1.6882211,38.29661016949152,-1.5779248,-2.0117965876045876,-2.0117965876045876,0.01881381,0.3104047,0.00029512332,0.19837442,0.0004920348,1.0
170000,1.696794,46.14529914529915,-1.5618948,-2.014145278523111,-2.014145278523111,0.01590519,0.3142638,0.00029497262,0.19832417,0.00049178855,1.0
175000,1.7050586,37.76,-1.6264871,-2.0116079807281495,-2.0116079807281495,0.022874283,0.30356377,0.00029482567,0.19827525,0.0004915486,1.0
180000,1.7239001,42.48039215686274,-1.5485822,-2.013019596829134,-2.013019596829134,0.0312943,0.304484,0.00029467733,0.19822577,0.0004913063,1.0
185000,1.7262751,52.53333333333333,-1.5172621,-2.016067298559042,-2.016067298559042,0.023431418,0.31571358,0.00029452873,0.19817625,0.0004910635,1.0
190000,1.7254571,45.6063829787234,-1.510472,-2.013968745867411,-2.013968745867411,0.0113133015,0.29148316,0.00029437468,0.19812492,0.000490812,1.0
195000,1.730113,47.23,-1.5169356,-2.014515461380949,-2.014515461380949,0.008025842,0.30197588,0.00029422616,0.1980754,0.0004905694,1.0
200000,1.726419,57.03092783505155,-1.5537468,-2.017343429603962,-2.017343429603962,0.02581267,0.2823207,0.00029407674,0.19802557,0.0004903253,1.0
205000,1.7262512,39.63716814159292,-1.570925,-2.0122105071419165,-2.0122105071419165,0.011725813,0.31579894,0.00029392212,0.19797404,0.00049007277,1.0
210000,1.7366335,40.54471544715447,-1.5603038,-2.01244713038933,-2.01244713038933,0.004545156,0.30967906,0.00029377476,0.19792493,0.00048983213,1.0
215000,1.7296054,41.46086956521739,-1.5078225,-2.0127565052198326,-2.0127565052198326,0.021237973,0.35602286,0.00029362453,0.19787484,0.00048958673,1.0
220000,1.7322677,42.14754098360656,-1.6206368,-2.012926209168356,-2.012926209168356,0.009796519,0.316658,0.0002934773,0.19782577,0.0004893462,1.0
225000,1.7329047,40.29133858267716,-1.6495597,-2.0123671647161245,-2.0123671647161245,0.011391981,0.3038124,0.0002933283,0.19777611,0.00048910285,1.0
230000,1.7267576,35.8968253968254,-1.6324443,-2.011079339754014,-2.011079339754014,0.0063177557,0.30872327,0.00029317508,0.19772504,0.0004888526,1.0
235000,1.7223102,49.69,-1.5140432,-2.015209994316101,-2.015209994316101,0.02119907,0.3068279,0.00029302284,0.19767426,0.00048860384,1.0
240000,1.7290154,49.371134020618555,-1.5180578,-2.015092778451664,-2.015092778451664,0.021433791,0.30488315,0.00029287563,0.19762519,0.0004883635,1.0
245000,1.7273597,38.64705882352941,-1.5595387,-1.957294093460596,-1.957294093460596,0.07894458,0.32204312,0.00029272234,0.19757411,0.00048811315,1.0
250000,1.7284774,33.6198347107438,-1.5464572,-2.0103666444619495,-2.0103666444619495,0.0024526275,0.29792604,0.00029257842,0.19752614,0.00048787807,1.0
255000,1.723559,39.45238095238095,-1.5927454,-2.012141706436638,-2.012141706436638,0.02001347,0.29544854,0.00029242408,0.19747469,0.00048762595,1.0
260000,1.7237945,50.78048780487805,-1.528285,-2.0155040403691733,-2.0155040403691733,0.2603636,0.31025892,0.0002922773,0.1974258,0.0004873863,1.0
265000,1.7252432,37.456,-1.6050762,-2.0115359764099123,-2.0115359764099123,0.024713337,0.32315508,0.00029212682,0.1973756,0.00048714044,1.0
270000,1.7311883,40.56,-1.5190843,-1.9608809285693698,-1.9608809285693698,0.49927694,0.32083175,0.00029197644,0.19732548,0.00048689474,1.0
275000,1.7410256,39.312,-1.5753417,-1.9593870716710244,-1.9593870716710244,0.11422036,0.30626956,0.00029182623,0.19727543,0.00048664943,1.0
280000,1.7611017,39.696,-1.5813394,-2.012511974334717,-2.012511974334717,0.061950434,0.32174766,0.0002916737,0.19722457,0.00048640033,1.0
