Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
55000,1.3268799,82.14814814814815,0.7428047,0.9750754900698392,0.9750754900698392,2.5126854e-05,0.23739345,0.0002984156,0.19947186,0.0004974121,1.0
60000,1.3209612,81.18333333333334,0.73804766,0.8769836308526211,0.8769836308526211,0.059501402,0.24580392,0.00029827567,0.19942522,0.0004971836,1.0
65000,1.3208936,82.0,0.7415233,0.9751000225543975,0.9751000225543975,1.7625161e-05,0.25561526,0.00029812622,0.1993754,0.00049693946,1.0
70000,1.3301392,79.41935483870968,0.7034857,0.6901428765720792,0.6901428765720792,0.117421,0.25071892,0.00029797462,0.19932486,0.0004966919,1.0
75000,1.3340755,82.0,0.7442046,0.9751000225543975,0.9751000225543975,2.58189e-05,0.25120124,0.0002978235,0.1992745,0.00049644505,1.0
80000,1.3357104,81.22950819672131,0.7238753,0.8769672346896813,0.8769672346896813,0.05309081,0.2366492,0.00029767418,0.19922473,0.0004962011,1.0
85000,1.3338192,82.0,0.7494761,0.9751000225543975,0.9751000225543975,7.368876e-05,0.2541884,0.00029752485,0.19917497,0.00049595727,1.0
90000,1.3389035,80.88524590163935,0.7387262,0.8770819882877537,0.8770819882877537,0.059333928,0.24722965,0.0002973749,0.19912496,0.00049571233,1.0
95000,1.3507023,82.0,0.74373335,0.9751000225543975,0.9751000225543975,2.3875618e-05,0.24382386,0.00029722438,0.19907479,0.00049546646,1.0
100000,1.3528943,80.85483870967742,0.7414441,0.8770819882877537,0.8770819882877537,0.0560169,0.24672048,0.00029707508,0.19902502,0.0004952227,1.0
105000,1.348838,81.19672131147541,0.73988533,0.9259836292657696,0.9259836292657696,0.025366202,0.23666275,0.00029692607,0.19897535,0.0004949792,1.0
110000,1.3571122,82.8135593220339,0.7372078,0.9250333507855734,0.9250333507855734,0.025214871,0.24150245,0.00029677548,0.19892517,0.0004947333,1.0
115000,1.3627313,82.75,0.7408422,0.9748833487431209,0.9748833487431209,2.7246333e-05,0.24091391,0.0002966243,0.19887476,0.0004944863,1.0
120000,1.3509413,82.06666666666666,0.7441849,0.9750833551088969,0.9750833551088969,9.664797e-06,0.24299851,0.00029647438,0.1988248,0.0004942414,1.0
125000,1.3420838,82.0,0.7455808,0.9751000225543975,0.9751000225543975,7.3225688e-06,0.24423742,0.00029632493,0.19877496,0.00049399736,1.0
130000,1.3385886,76.16923076923077,0.63528645,0.4230000229982229,0.4230000229982229,0.24985164,0.24237534,0.0002961742,0.19872472,0.00049375114,1.0
135000,1.3331021,81.81666666666666,0.64757293,0.6751500219106674,0.6751500219106674,0.11049831,0.24112381,0.0002960255,0.19867516,0.00049350824,1.0
