Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
365000,1.113896,31.01,0.07888794,0.10000000149011612,0.10000000149011612,0.00022807403,0.24955916,8.1941485e-05,0.12731381,0.00014383763,1.0
370000,1.1110214,31.0,0.081602894,0.10000000149011612,0.10000000149011612,0.00028147481,0.24662723,7.952228e-05,0.1265074,0.00013988628,1.0
375000,1.1128601,31.0,0.08376879,0.10000000149011612,0.10000000149011612,1.5378486e-06,0.25360835,7.652709e-05,0.125509,0.00013499412,1.0
380000,1.1177828,31.0,0.082571715,0.10000000149011612,0.10000000149011612,0.000107636486,0.24865551,7.353189e-05,0.12451061,0.00013010194,1.0
385000,1.1160737,31.0,0.08396164,0.10000000149011612,0.10000000149011612,0.000120161996,0.23918727,7.049829e-05,0.12349941,0.00012514705,1.0
390000,1.1170268,31.0,0.08410017,0.10000000149011612,0.10000000149011612,0.00014824672,0.23675342,6.746468e-05,0.12248819,0.000120192184,1.0
395000,1.116215,31.0,0.08363583,0.10000000149011612,0.10000000149011612,7.448717e-06,0.24230962,6.446949e-05,0.12148981,0.00011530003,1.0
400000,1.1168748,31.0,0.08627368,0.10000000149011612,0.10000000149011612,7.561097e-05,0.24396335,6.147429e-05,0.12049139,0.00011040788,1.0
405000,1.1148938,31.0,0.086251676,0.10000000149011612,0.10000000149011612,8.406412e-05,0.24244802,5.8479083e-05,0.11949301,0.0001055157,1.0
410000,1.1159607,31.0,0.08399378,0.10000000149011612,0.10000000149011612,1.9638901e-05,0.24496464,5.5483884e-05,0.11849461,0.00010062354,1.0
415000,1.1174967,31.0,0.08346801,0.10000000149011612,0.10000000149011612,3.9407427e-05,0.24294361,5.2488682e-05,0.11749621,9.573139e-05,1.0
420000,1.1167322,31.0,0.083000265,0.10000000149011612,0.10000000149011612,4.3756216e-05,0.24440342,4.9493483e-05,0.11649781,9.0839225e-05,1.0
425000,1.1106415,31.0,0.084394276,0.10000000149011612,0.10000000149011612,3.0947325e-05,0.2458636,4.6498284e-05,0.1154994,8.594705e-05,1.0
430000,1.108122,31.0,0.0842053,0.10000000149011612,0.10000000149011612,2.4001169e-05,0.24783753,4.3503092e-05,0.114501,8.10549e-05,1.0
435000,1.1084282,31.0,0.08313568,0.10000000149011612,0.10000000149011612,2.9968136e-05,0.24208604,4.050789e-05,0.113502614,7.6162745e-05,1.0
440000,1.1074295,31.0,0.083391905,0.10000000149011612,0.10000000149011612,1.25270035e-05,0.23167221,3.7512684e-05,0.1125042,7.127057e-05,1.0
445000,1.1024917,31.0,0.08364321,0.10000000149011612,0.10000000149011612,1.3128777e-05,0.24505173,3.4517492e-05,0.1115058,6.637842e-05,1.0
450000,1.1008264,31.0,0.08273481,0.10000000149011612,0.10000000149011612,1.40490265e-05,0.24683608,3.1522297e-05,0.11050741,6.1486266e-05,1.0
455000,1.1005974,31.0,0.0836487,0.10000000149011612,0.10000000149011612,1.2880121e-05,0.23580822,2.8527094e-05,0.109509006,5.6594097e-05,1.0
460000,1.098065,31.0,0.08378368,0.10000000149011612,0.10000000149011612,6.3437774e-06,0.24124497,2.5531892e-05,0.108510606,5.1701936e-05,1.0
465000,1.0971245,31.0,0.08332293,0.10000000149011612,0.10000000149011612,5.2954356e-06,0.24396431,2.2498294e-05,0.1074994,4.674706e-05,1.0
470000,1.097399,31.0,0.08342993,0.10000000149011612,0.10000000149011612,6.3985926e-06,0.2400197,1.9464696e-05,0.106488205,4.1792176e-05,1.0
475000,1.0978445,31.0,0.08374579,0.10000000149011612,0.10000000149011612,3.1028237e-06,0.24393338,1.6469496e-05,0.105489805,3.6900015e-05,1.0
480000,1.0980476,31.0,0.08361742,0.10000000149011612,0.10000000149011612,1.8083275e-06,0.24308312,1.3474294e-05,0.10449139,3.200786e-05,1.0
485000,1.0980537,31.0,0.083683334,0.10000000149011612,0.10000000149011612,1.7989677e-06,0.24616653,1.0479098e-05,0.10349299,2.7115702e-05,1.0
490000,1.0994321,31.0,0.08372304,0.10000000149011612,0.10000000149011612,6.3200673e-07,0.24703918,7.4838986e-06,0.1024946,2.2223541e-05,1.0
495000,1.1004494,31.0,0.08367308,0.10000000149011612,0.10000000149011612,3.1646024e-07,0.24382445,4.4886983e-06,0.101496205,1.7331378e-05,1.0
500000,1.1003413,31.0,0.08367815,0.10000000149011612,0.10000000149011612,1.14726866e-07,0.24009313,1.4934996e-06,0.100497805,1.2439219e-05,1.0
