Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
195000,2.6299443,-0.13867785,67.08333333333333,2.546121,0.3185132,0.00028844472,0.19614823,0.00048112634,0.0,0.0,1.0
200000,2.660428,-0.029573856,67.08108108108108,0.6966618,0.27703056,0.00028814952,0.19604982,0.0004806442,0.0,0.0,1.0
205000,2.705381,0.53921074,67.08219178082192,1.697474,0.23037307,0.00028785074,0.19595025,0.00048015628,0.0,0.0,1.0
210000,2.7428243,0.015278615,67.08219178082192,0.8358556,0.260615,0.00028754896,0.19584963,0.00047966326,0.0,0.0,1.0
215000,2.8017128,-0.017294127,67.08219178082192,0.9992822,0.24367902,0.0002872539,0.1957513,0.00047918136,0.0,0.0,1.0
220000,2.8550348,-1.468788,67.08108108108108,4.1757255,0.3048812,0.00028694887,0.19564964,0.00047868316,0.0,0.0,1.0
225000,2.9067163,-1.1806645,67.08219178082192,4.0044756,0.31784138,0.00028664974,0.1955499,0.00047819456,0.0,0.0,1.0
230000,2.9487073,-0.16041818,67.08108108108108,3.792439,0.27430663,0.00028635203,0.19545068,0.0004777083,0.0,0.0,1.0
235000,2.9864511,-1.1239032,67.08333333333333,2.5581293,0.29231104,0.00028605165,0.19535056,0.0004772177,0.0,0.0,1.0
240000,3.0160651,-0.2636341,67.08219178082192,1.4065828,0.23171721,0.0002857499,0.19524997,0.00047672488,0.0,0.0,1.0
245000,3.0485075,0.043983847,67.08219178082192,0.27285326,0.23659788,0.0002854519,0.19515063,0.00047623806,0.0,0.0,1.0
250000,3.1164658,-0.24864572,67.08108108108108,2.4218473,0.25481394,0.00028515072,0.19505022,0.0004757461,0.0,0.0,1.0
255000,3.177352,0.45376807,67.08333333333333,7.3525696,0.26560768,0.00028484853,0.1949495,0.0004752525,0.0,0.0,1.0
260000,3.2137337,-0.046806782,67.08333333333333,0.019224351,0.23795982,0.0002845501,0.19485003,0.00047476514,0.0,0.0,1.0
265000,3.2508712,-0.49851382,67.12162162162163,0.7903678,0.23558822,0.00028424777,0.19474925,0.0004742714,0.0,0.0,1.0
270000,3.293602,0.029843148,67.3013698630137,0.8476921,0.24844034,0.00028394928,0.19464976,0.00047378376,0.0,0.0,1.0
275000,3.3359425,-0.06388079,67.33333333333333,1.3731507,0.24787462,0.0002836504,0.19455014,0.00047329563,0.0,0.0,1.0
280000,3.3796842,0.017269416,68.26760563380282,1.7635183,0.25256985,0.00028335227,0.19445077,0.00047280872,0.014084507042253521,0.014084507042253521,1.0
285000,3.4146516,0.09574403,69.43835616438356,0.026597343,0.2736921,0.00028305256,0.19435087,0.0004723192,0.05555555555555555,0.05555555555555555,1.0
290000,3.4189382,0.00010699831,68.17142857142858,0.8009013,0.24827354,0.0002827527,0.19425088,0.00047182938,0.07042253521126761,0.07042253521126761,1.0
295000,3.4189382,0.88748485,68.01351351351352,1.6089159,0.25964332,0.00028245323,0.19415106,0.00047134023,0.0684931506849315,0.0684931506849315,1.0
300000,3.4189382,0.028813861,68.09722222222223,0.51040834,0.29774812,0.00028215293,0.19405098,0.0004708498,0.0684931506849315,0.0684931506849315,1.0
305000,3.4189384,0.13437554,68.21917808219177,1.5302697,0.30495515,0.00028185133,0.19395043,0.00047035713,0.07042253521126761,0.07042253521126761,1.0
310000,3.4189382,0.08056879,68.02816901408451,0.01629954,0.3014251,0.00028155345,0.19385117,0.00046987066,0.0821917808219178,0.0821917808219178,1.0
315000,3.4189384,0.12923393,68.02777777777777,1.0235095,0.24844143,0.00028124984,0.19374995,0.00046937473,0.0684931506849315,0.0684931506849315,1.0
320000,3.4189384,-0.9461011,68.0,1.9964569,0.27400383,0.00028094542,0.19364847,0.00046887744,0.0684931506849315,0.0684931506849315,1.0
325000,3.4189382,0.23183542,68.0,1.0668964,0.2628329,0.0002806487,0.19354957,0.00046839283,0.06944444444444445,0.06944444444444445,1.0
330000,3.4189382,-0.17519328,67.98630136986301,0.8173684,0.25533962,0.00028034812,0.19344936,0.00046790187,0.07042253521126761,0.07042253521126761,1.0
335000,3.4189382,-0.0802043,68.02816901408451,0.36261344,0.2698327,0.0002800524,0.1933508,0.00046741887,0.0684931506849315,0.0684931506849315,1.0
340000,3.4189384,0.032893907,68.07042253521126,0.9325389,0.29229033,0.00027975344,0.19325115,0.00046693062,0.0684931506849315,0.0684931506849315,1.0
345000,3.4189382,0.022127979,68.0,0.4968634,0.2618432,0.00027945064,0.19315024,0.00046643603,0.06944444444444445,0.06944444444444445,1.0
350000,3.4189382,-0.5699428,70.35087719298245,1.9353229,0.35927558,0.0002791504,0.19305013,0.00046594566,0.12280701754385964,0.12280701754385964,1.0
355000,3.4189384,0.74970293,97.42857142857143,0.50933576,0.24277595,0.00027885666,0.19295222,0.00046546586,1.0,1.0,1.0
360000,3.4189382,0.76108986,87.62711864406779,1.6799297,0.26434025,0.00027854973,0.1928499,0.00046496457,0.9482758620689655,0.9482758620689655,1.0
365000,3.4189382,0.7620823,81.35087719298245,0.6475411,0.25395584,0.00027825256,0.19275084,0.00046447915,0.9152542372881356,0.9152542372881356,1.0
370000,3.4189382,0.2274805,102.29545454545455,0.5551928,0.26489604,0.00027795346,0.19265115,0.0004639906,0.5,0.5,1.0
375000,3.4189382,0.10118855,83.6231884057971,0.8648856,0.27473316,0.00027765124,0.19255042,0.000463497,0.07462686567164178,0.07462686567164178,1.0
380000,3.4189382,-0.10298933,68.0,0.5239683,0.27639985,0.00027735278,0.19245094,0.00046300955,0.07042253521126761,0.07042253521126761,1.0
385000,3.4189384,-0.097612344,68.15068493150685,1.3064383,0.24670136,0.00027705956,0.19235319,0.0004625306,0.08,0.08,1.0
390000,3.4189384,-0.073898464,68.01470588235294,0.2746852,0.2731652,0.00027675048,0.19225016,0.00046202578,0.07352941176470588,0.07352941176470588,1.0
395000,3.4189382,1.3933992,75.1470588235294,1.592742,0.32681277,0.00027644547,0.1921485,0.00046152752,0.11764705882352941,0.11764705882352941,1.0
400000,3.4189382,-0.5576546,71.05797101449275,0.89454174,0.24390854,0.00027614893,0.19204964,0.00046104318,0.11428571428571428,0.11428571428571428,1.0
405000,3.4189384,-0.6350009,70.77142857142857,0.33790728,0.2563735,0.00027584928,0.19194977,0.0004605538,0.12857142857142856,0.12857142857142856,1.0
410000,3.4189382,-0.5382096,69.74647887323944,2.0067854,0.2578649,0.0002755509,0.1918503,0.00046006645,0.13043478260869565,0.13043478260869565,1.0
415000,3.4189382,0.064876355,69.32857142857142,0.19331023,0.28024372,0.00027524846,0.19174947,0.00045957242,0.14285714285714285,0.14285714285714285,1.0
420000,3.4189382,0.1375238,69.95522388059702,0.54494566,0.2900168,0.0002749489,0.19164962,0.00045908312,0.14084507042253522,0.14084507042253522,1.0
425000,3.4189384,0.38198152,133.23684210526315,0.49792138,0.28386733,0.0002746514,0.19155046,0.0004585972,0.21621621621621623,0.21621621621621623,1.0
430000,3.4189382,0.24882604,69.68571428571428,0.62171537,0.25350052,0.0002743532,0.19145104,0.00045811018,0.1388888888888889,0.1388888888888889,1.0
435000,3.4189384,0.0874159,70.0,0.6677441,0.27792355,0.0002740533,0.1913511,0.00045762036,0.1388888888888889,0.1388888888888889,1.0
440000,3.4189382,-0.087494075,69.62857142857143,0.103851564,0.2860038,0.00027375118,0.19125037,0.00045712685,0.12857142857142856,0.12857142857142856,1.0
445000,3.4189384,-0.8420533,70.7,0.92353886,0.28827798,0.0002734498,0.19114995,0.00045663465,0.07142857142857142,0.07142857142857142,1.0
450000,3.4189382,1.5210552,68.01388888888889,3.8609216,0.26191214,0.00027314952,0.19104983,0.00045614422,0.0684931506849315,0.0684931506849315,1.0
455000,3.4189384,0.45173767,68.04285714285714,0.19844311,0.2564052,0.00027284632,0.19094877,0.00045564893,0.07142857142857142,0.07142857142857142,1.0
460000,3.4189382,-0.51575476,72.48529411764706,0.9373692,0.27915385,0.00027254864,0.19084956,0.00045516278,0.14705882352941177,0.14705882352941177,1.0
465000,3.4189382,0.18176736,70.52857142857142,0.08989361,0.30520415,0.0002722583,0.19075276,0.00045468856,0.14285714285714285,0.14285714285714285,1.0
470000,3.4189382,0.5349512,70.14285714285714,2.3849318,0.24383646,0.000271948,0.19064933,0.0004541817,0.1267605633802817,0.1267605633802817,1.0
475000,3.4189384,0.14763956,69.95774647887323,0.013782952,0.2643741,0.00027165544,0.19055182,0.0004537038,0.14084507042253522,0.14084507042253522,1.0
480000,3.4189384,2.6366534,75.59322033898304,2.9398987,0.25361428,0.0002713522,0.19045073,0.0004532085,0.23333333333333334,0.23333333333333334,1.0
485000,3.4189382,0.69614327,91.03571428571429,0.5895119,0.27811575,0.00027105183,0.19035059,0.0004527179,0.9122807017543859,0.9122807017543859,1.0
490000,3.4189384,0.8325189,86.13559322033899,0.88520736,0.2765662,0.00027074837,0.19024944,0.0004522223,0.9491525423728814,0.9491525423728814,1.0
495000,3.4189382,0.5579196,84.72881355932203,0.30555364,0.3083727,0.0002704548,0.19015157,0.0004517428,1.0,1.0,1.0
500000,3.4189384,1.1907198,122.61538461538461,0.90393454,0.33072603,0.00027015258,0.19005086,0.00045124922,0.8717948717948718,0.8717948717948718,1.0
505000,3.4189382,0.9846856,80.85245901639344,0.48648262,0.25565132,0.0002698432,0.18994774,0.00045074394,1.0,1.0,1.0
510000,3.4189384,1.1592396,80.7258064516129,1.4287738,0.26547793,0.00026954582,0.18984862,0.00045025809,1.0,1.0,1.0
515000,3.4189382,0.6702025,83.28813559322033,0.03057863,0.2657332,0.00026924832,0.18974943,0.0004497722,0.9166666666666666,0.9166666666666666,1.0
520000,3.4189382,0.6075501,82.05084745762711,0.38473266,0.292644,0.00026895266,0.1896509,0.00044928936,0.9491525423728814,0.9491525423728814,1.0
525000,3.4189382,0.90234745,80.70967741935483,0.13485193,0.28967157,0.00026865242,0.18955079,0.0004487989,1.0,1.0,1.0
530000,3.4189384,0.9783756,79.515625,0.79727167,0.274966,0.00026834777,0.18944927,0.00044830132,0.90625,0.90625,1.0
535000,3.4189384,0.7991975,83.56140350877193,0.30636102,0.30083963,0.00026804887,0.1893496,0.00044781313,0.9642857142857143,0.9642857142857143,1.0
540000,3.4189382,0.8481855,83.19298245614036,0.18876696,0.26268333,0.0002677499,0.18924996,0.00044732477,1.0,1.0,1.0
545000,3.4189382,1.0380622,87.5,1.3320205,0.2796227,0.0002674469,0.18914896,0.00044682994,1.0,1.0,1.0
550000,3.4189382,0.69618374,78.85483870967742,0.04454768,0.30062014,0.00026714316,0.18904771,0.00044633378,0.9047619047619048,0.9047619047619048,1.0
555000,3.4189382,0.88475627,78.81967213114754,0.6090238,0.2745417,0.0002668512,0.1889504,0.00044585695,0.9032258064516129,0.9032258064516129,1.0
560000,3.4189382,0.504569,79.01666666666667,0.2667021,0.30655625,0.00026655427,0.18885143,0.000445372,0.9047619047619048,0.9047619047619048,1.0
565000,3.4189382,0.44931117,79.140625,0.34717298,0.28073475,0.00026625057,0.18875018,0.00044487583,0.90625,0.90625,1.0
570000,3.4189382,0.6498514,79.80327868852459,0.16077448,0.28548703,0.00026595127,0.18865041,0.00044438706,0.9344262295081968,0.9344262295081968,1.0
575000,3.4189382,0.79383576,80.37288135593221,0.14652526,0.2976925,0.00026565325,0.18855108,0.00044390024,1.0,1.0,1.0
580000,3.4189384,0.7874369,80.34920634920636,0.42408124,0.29544088,0.00026535476,0.18845159,0.00044341278,1.0,1.0,1.0
585000,3.4189382,0.82102776,80.1639344262295,0.13178109,0.26588374,0.00026504978,0.18834992,0.0004429146,1.0,1.0,1.0
590000,3.4189382,1.1068399,80.16666666666667,0.43601143,0.2551267,0.00026474608,0.18824871,0.00044241862,1.0,1.0,1.0
595000,3.4189382,0.78728473,80.1639344262295,0.14587359,0.2806958,0.0002644494,0.18814977,0.0004419339,1.0,1.0,1.0
600000,3.4189384,0.9668119,80.16129032258064,0.3193503,0.2916773,0.00026415283,0.18805096,0.00044144967,1.0,1.0,1.0
605000,3.4189384,0.7777125,80.18032786885246,0.15260357,0.28116918,0.00026384857,0.18794954,0.00044095266,1.0,1.0,1.0
610000,3.4189382,0.802465,80.18333333333334,0.12491645,0.30714032,0.00026355148,0.18785049,0.00044046738,1.0,1.0,1.0
615000,3.4189382,0.614603,80.17460317460318,0.16589296,0.32818794,0.00026324438,0.18774812,0.00043996572,1.0,1.0,1.0
620000,3.4189382,0.6773828,80.1639344262295,0.34344465,0.2656057,0.00026294932,0.18764977,0.0004394838,1.0,1.0,1.0
625000,3.4189382,0.7222881,80.1639344262295,0.11120074,0.2785545,0.0002626553,0.18755175,0.00043900363,1.0,1.0,1.0
630000,3.4189382,0.77559525,80.16129032258064,0.40185112,0.26761702,0.0002623503,0.18745013,0.00043850546,1.0,1.0,1.0
635000,3.4189382,0.83387476,80.1875,0.28894117,0.31520993,0.00026204847,0.1873495,0.0004380125,1.0,1.0,1.0
640000,3.4189382,0.83951205,80.1639344262295,0.06991482,0.27607653,0.0002617471,0.187249,0.00043752024,1.0,1.0,1.0
645000,3.4189382,0.9047111,80.13559322033899,0.4064061,0.29148155,0.00026144905,0.18714966,0.00043703333,1.0,1.0,1.0
650000,3.4189382,0.6795336,80.15873015873017,0.2324683,0.30039495,0.00026115257,0.18705085,0.00043654916,1.0,1.0,1.0
655000,3.4189382,0.7658286,80.13559322033899,0.121633485,0.3080297,0.00026084582,0.1869486,0.0004360481,1.0,1.0,1.0
660000,3.4189382,1.0038568,80.1639344262295,0.4786523,0.27551442,0.00026055105,0.18685035,0.0004355667,1.0,1.0,1.0
665000,3.4189384,0.71867603,80.15873015873017,0.40094697,0.24057353,0.00026025498,0.18675166,0.0004350831,1.0,1.0,1.0
670000,3.4189377,0.7966781,80.1639344262295,0.0066982443,0.250413,0.00025994444,0.18664815,0.00043457586,1.0,1.0,1.0
