Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
860000,3.418938,75.2,-0.10649192,-0.9277142668142915,-0.9277142668142915,3.9940827,0.26506707,0.00017107443,0.15702479,0.00028942147,1.0
865000,3.4189382,19.814345991561183,-2.0255914,-2.320475471599581,-2.320475471599581,0.34935632,0.272187,0.00017062464,0.15687485,0.0002886868,1.0
870000,3.4189382,18.598425196850393,-2.4750288,-3.0093808350025437,-3.0093808350025437,0.6715635,0.2947823,0.00016987667,0.15662552,0.0002874651,1.0
875000,3.4189384,18.428015564202333,-2.7584977,-3.099966836862208,-3.099966836862208,0.100194134,0.28615016,0.00016912312,0.15637434,0.00028623428,1.0
880000,3.4189382,18.669291338582678,-2.7360988,-3.0851832252787794,-3.0851832252787794,0.42958644,0.27300623,0.000168366,0.15612197,0.0002849977,1.0
885000,3.4189382,18.737254901960785,-2.7336078,-3.080035507914577,-3.080035507914577,0.049824942,0.2846659,0.00016762734,0.15587576,0.00028379122,1.0
890000,3.4189382,18.46456692913386,-2.8207552,-3.108562263779719,-3.108562263779719,0.4188842,0.24992798,0.00016687314,0.15562436,0.00028255937,1.0
895000,3.4189382,18.647058823529413,-2.763419,-3.1258911874948763,-3.1258911874948763,0.09805938,0.25862172,0.00016612618,0.15537536,0.0002813393,1.0
900000,3.4189382,18.72,-2.7977843,-3.1348786023942377,-3.1348786023942377,1.0750794,0.26944047,0.00016537872,0.15512621,0.00028011846,1.0
905000,3.4189382,18.551181102362204,-2.7643692,-3.1274411357881036,-3.1274411357881036,0.033106167,0.24749805,0.00016463074,0.1548769,0.0002788967,1.0
910000,3.4189384,18.507751937984494,-2.8566086,-3.1114492317618327,-3.1114492317618327,0.9117582,0.2876964,0.00016387641,0.15462545,0.00027766472,1.0
915000,3.4189382,18.584313725490198,-2.6993716,-3.0764450651454176,-3.0764450651454176,0.2519187,0.27243015,0.00016312825,0.15437604,0.00027644268,1.0
920000,3.4189382,18.503937007874015,-2.7732153,-3.0897646269295365,-3.0897646269295365,0.0910204,0.24723911,0.00016237384,0.15412459,0.0002752105,1.0
925000,3.4189384,18.515625,-2.6578345,-3.052861556177959,-3.052861556177959,0.36414865,0.27202606,0.00016163244,0.15387747,0.00027399955,1.0
930000,3.4189382,18.478431372549018,-2.7633653,-3.0965888834185176,-3.0965888834185176,0.045726378,0.27264133,0.000160875,0.15362498,0.00027276244,1.0
935000,3.4189382,18.63888888888889,-2.7534075,-3.0976299325625103,-3.0976299325625103,0.22461583,0.29227296,0.00016012481,0.15337493,0.00027153708,1.0
940000,3.4189384,18.486381322957197,-2.6045845,-3.070944407338762,-3.070944407338762,1.0305866,0.2764842,0.00015936993,0.15312329,0.0002703041,1.0
945000,3.4189382,18.513618677042803,-2.7773008,-3.079042569734156,-3.079042569734156,0.039687656,0.25861788,0.00015862058,0.1528735,0.00026908013,1.0
950000,3.4189382,18.682539682539684,-2.7306876,-3.078708799570564,-3.078708799570564,0.8197632,0.2645416,0.00015787595,0.1526253,0.00026786394,1.0
955000,3.4189384,18.362934362934364,-2.7123733,-3.069578045123332,-3.069578045123332,0.03495935,0.2852038,0.00015712797,0.15237597,0.00026664225,1.0
960000,3.4189382,18.39453125,-2.6793654,-3.0498587675827484,-3.0498587675827484,0.11981475,0.2806554,0.00015637578,0.15212522,0.00026541366,1.0
965000,3.4189382,18.54901960784314,-2.7605674,-3.089103546924889,-3.089103546924889,0.3967513,0.2610073,0.00015562795,0.15187596,0.0002641922,1.0
970000,3.4189384,18.707509881422926,-2.716199,-3.072920562244776,-3.072920562244776,0.1951603,0.27290595,0.00015487376,0.15162458,0.00026296036,1.0
975000,3.4189382,18.844621513944222,-2.7099056,-3.131267843265382,-3.131267843265382,0.15455309,0.26102838,0.00015412587,0.15137528,0.00026173878,1.0
980000,3.4189382,18.685258964143426,-2.7415795,-3.1251888505117162,-3.1251888505117162,0.34041816,0.2561801,0.00015337876,0.15112624,0.00026051849,1.0
985000,3.4189384,18.98,-2.7047956,-3.0127448472976686,-3.0127448472976686,0.1108984,0.25973645,0.00015263757,0.15087919,0.00025930794,1.0
990000,3.4189382,19.578512396694215,-2.2333126,-2.5490174036427042,-2.5490174036427042,0.8226746,0.3102484,0.00015187981,0.1506266,0.00025807024,1.0
