Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
300000,3.0645738,17.704545454545453,0.50130147,0.10059925230143223,0.10059925230143223,4.2996497,0.26697165,0.00012149426,0.14049807,0.00020844053,1.0
305000,3.0791154,17.818181818181817,0.079893015,0.10067669307827053,0.10067669307827053,0.0076219197,0.24954842,0.00011851976,0.13950656,0.00020358212,1.0
310000,3.0881402,17.830827067669173,0.19104376,0.10063909910115085,0.10063909910115085,1.9521968,0.23651843,0.00011552607,0.13850866,0.00019869246,1.0
315000,3.0967748,17.803030303030305,-0.04164754,0.10071428705539022,0.10071428705539022,1.1559657,0.2429879,0.000112493006,0.13749765,0.00019373847,1.0
320000,3.106567,17.818181818181817,0.075246274,0.10064151079024909,0.10064151079024909,0.3287991,0.24868952,0.00010947445,0.13649145,0.00018880813,1.0
325000,3.1192627,17.74436090225564,-0.19836749,0.10067415865284673,0.10067415865284673,4.344633,0.25652716,0.00010648684,0.13549559,0.0001839284,1.0
330000,3.1353,17.743396226415094,0.111457326,0.10059925230143223,0.10059925230143223,0.31417182,0.23624243,0.00010350393,0.1345013,0.00017905631,1.0
335000,3.1481678,17.7593984962406,-0.27120116,0.10075188103250991,0.10075188103250991,3.549211,0.25136077,0.00010050819,0.1335027,0.00017416326,1.0
340000,3.1539295,17.696296296296296,0.101184264,0.1005597028658906,0.1005597028658906,0.080147184,0.25550297,9.749567e-05,0.13249853,0.0001692428,1.0
345000,3.1591299,17.70722433460076,0.12765972,0.1007865181799685,0.1007865181799685,1.6926448,0.23675966,9.4500625e-05,0.13150018,0.0001643509,1.0
350000,3.1664953,17.686567164179106,0.10203216,0.10063432971599387,0.10063432971599387,0.054761183,0.24162665,9.151367e-05,0.13050453,0.00015947221,1.0
355000,3.1824684,17.723880597014926,0.09433224,0.10074906500426124,0.10074906500426124,0.5289478,0.24876618,8.8516535e-05,0.12950549,0.00015457689,1.0
360000,3.1934338,17.70943396226415,0.18059978,0.10056179912572497,0.10056179912572497,0.45253786,0.24909224,8.549878e-05,0.12849958,0.00014964791,1.0
365000,3.201961,17.710526315789473,0.0634294,0.100711611828554,0.100711611828554,0.79021543,0.2489996,8.249072e-05,0.12749685,0.00014473469,1.0
370000,3.2108004,17.689138576779026,0.30373958,0.1005597028658906,0.1005597028658906,2.3110096,0.23788412,7.94954e-05,0.12649846,0.00013984235,1.0
375000,3.2164564,17.689393939393938,0.08317145,0.1007865181799685,0.1007865181799685,0.06960765,0.24606133,7.650112e-05,0.12550034,0.00013495168,1.0
380000,3.2209923,17.690298507462686,0.039690275,0.1005597028658906,0.1005597028658906,0.26522255,0.24765573,7.350789e-05,0.12450259,0.00013006275,1.0
385000,3.2237306,17.667910447761194,0.19400199,0.10070895656609713,0.10070895656609713,0.6128995,0.25143436,7.0481874e-05,0.12349394,0.00012512025,1.0
390000,3.2273526,17.69433962264151,0.09585486,0.10063670547713947,0.10063670547713947,0.08301641,0.2401428,6.748819e-05,0.12249605,0.00012023058,1.0
395000,3.235124,17.69172932330827,-0.002380798,0.10074626999114876,0.10074626999114876,1.6483754,0.23692435,6.4525935e-05,0.12150862,0.000115392235,1.0
400000,3.238704,17.69924812030075,0.09009034,0.10063670547713947,0.10063670547713947,0.06671982,0.24394777,6.151015e-05,0.12050336,0.00011046645,1.0
