Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
20000,1.4161346,44.93939393939394,0.016653238,0.0,0.0,0.0036670417,0.24008271,0.0002893376,0.19644585,0.0004825847,1.0
25000,1.4022946,44.9537037037037,0.010219053,0.0,0.0,0.016632576,0.24971172,0.0002865264,0.1955088,0.0004779932,1.0
30000,1.388165,44.70909090909091,0.026302679,0.0,0.0,0.012501711,0.24153444,0.0002835079,0.19450262,0.0004730629,1.0
35000,1.3754042,44.75229357798165,-0.031487823,0.0,0.0,0.04910136,0.24557288,0.00028051206,0.19350399,0.0004681696,1.0
40000,1.3835123,45.101851851851855,0.019668592,0.0,0.0,0.016315032,0.24758758,0.00027753267,0.19251089,0.00046330338,1.0
45000,1.3909814,45.091743119266056,-0.017868057,0.0,0.0,0.008962347,0.24018922,0.00027450567,0.1915019,0.0004583593,1.0
50000,1.3831406,45.416666666666664,-0.014106908,0.0,0.0,0.018305218,0.24750948,0.00027146927,0.19048975,0.00045339984,1.0
55000,1.371041,45.0462962962963,0.024192402,0.0,0.0,0.010767102,0.2468027,0.0002684691,0.1894897,0.00044849946,1.0
60000,1.3754505,44.89908256880734,-0.013597467,0.0,0.0,0.011511052,0.2352859,0.0002654917,0.1884972,0.0004436363,1.0
65000,1.3570684,44.788990825688074,-0.04539021,0.0,0.0,0.03719513,0.24154308,0.00026252173,0.18750723,0.00043878544,1.0
70000,1.3421687,44.88990825688074,-0.03694061,0.0,0.0,0.010050819,0.25001085,0.00025951094,0.18650365,0.00043386786,1.0
75000,1.318419,45.0,0.028019065,0.0,0.0,0.0069497842,0.23684937,0.00025649273,0.18549758,0.00042893807,1.0
80000,1.2982073,44.825688073394495,-0.012286287,0.0,0.0,0.041870523,0.24992639,0.00025351718,0.18450572,0.000424078,1.0
85000,1.2721338,45.2037037037037,0.00032216212,0.0,0.0,5.0674258e-05,0.25260815,0.00025053648,0.1835122,0.0004192096,1.0
90000,1.2592012,45.091743119266056,-0.008653709,0.0,0.0,0.007010691,0.2572808,0.00024749828,0.18249945,0.00041424713,1.0
95000,1.24777,44.92660550458716,-0.011428073,0.0,0.0,0.009681392,0.24040689,0.0002444822,0.18149406,0.0004093208,1.0
100000,1.219604,44.862385321100916,-0.021460442,0.0,0.0,0.02269519,0.2378618,0.00024150436,0.18050145,0.0004044571,1.0
105000,1.1933075,45.31481481481482,0.0030261131,0.0,0.0,0.002137868,0.24578527,0.00023852607,0.17950867,0.00039959248,1.0
110000,1.1867286,45.757009345794394,-0.009954899,0.0,0.0,0.0075294888,0.23955856,0.00023550563,0.17850189,0.0003946592,1.0
115000,1.1853269,45.467289719626166,-0.0097660385,0.0,0.0,0.0061227838,0.24440615,0.00023248448,0.17749482,0.00038972456,1.0
120000,1.1812458,46.25471698113208,0.015717017,0.0,0.0,0.008498153,0.24098465,0.00022949207,0.17649734,0.00038483698,1.0
125000,1.1589986,46.838095238095235,0.005619359,0.0,0.0,0.0055346102,0.24873267,0.00022647201,0.17549066,0.0003799042,1.0
130000,1.1695424,47.02884615384615,-0.0075729014,0.0,0.0,0.02290238,0.2501329,0.00022347545,0.17449181,0.0003750098,1.0
135000,1.1713833,46.41904761904762,0.008710472,0.0,0.0,0.0043266,0.25647977,0.00022049657,0.17349884,0.00037014432,1.0
140000,1.1656922,50.74226804123711,-0.50985056,0.0,0.0,2.7689931,0.23662423,0.00021748354,0.1724945,0.000365223,1.0
145000,1.1630092,49.35353535353536,-0.0018597725,0.0,0.0,0.00011478595,0.24082795,0.00021454268,0.17151421,0.0003604196,1.0
150000,1.140767,48.386138613861384,-0.036843747,0.0,0.0,0.12649964,0.25407317,0.00021155368,0.17051788,0.00035553752,1.0
155000,1.1406189,47.33653846153846,-0.012413566,0.0,0.0,0.013392872,0.24695309,0.00020850007,0.16950002,0.00035055002,1.0
160000,1.1545923,47.05769230769231,0.0024990712,0.0,0.0,0.012754886,0.2506698,0.0002054864,0.16849546,0.0003456277,1.0
165000,1.1467566,47.54368932038835,0.008511101,0.0,0.0,0.0010228262,0.23733379,0.00020251118,0.16750371,0.00034076814,1.0
170000,1.1544061,46.91346153846154,0.009247586,0.0,0.0,0.0297657,0.24664092,0.00019946149,0.16648714,0.00033578702,1.0
175000,1.1623918,45.66355140186916,-0.002432688,0.0,0.0,0.00881438,0.23650153,0.00019652126,0.16550706,0.00033098465,1.0
180000,1.1610924,45.361111111111114,-0.020825908,0.0,0.0,0.022173436,0.2417325,0.0001935239,0.16450797,0.000326089,1.0
185000,1.1432573,33.625,-0.008798692,0.0,0.0,0.012982359,0.23542714,0.00019049091,0.16349696,0.00032113507,1.0
190000,1.1277663,23.296116504854368,-0.01221972,0.0,0.0,0.01932919,0.23112908,0.00018749248,0.16249748,0.00031623762,1.0
195000,1.1266191,26.456043956043956,0.0011706052,0.0,0.0,0.0033588132,0.24387516,0.0001845058,0.16150191,0.00031135938,1.0
200000,1.1178061,31.309677419354838,-0.0151165165,0.0,0.0,0.015613884,0.24002564,0.00018151235,0.1605041,0.0003064701,1.0
205000,1.1010737,48.92929292929293,0.0010403853,0.0,0.0,0.00016214655,0.232292,0.00017849107,0.159497,0.00030153533,1.0
210000,1.097924,62.55696202531646,0.025316026,0.0,0.0,0.0068844543,0.2471659,0.00017552114,0.15850703,0.00029668442,1.0
215000,1.1139164,51.6875,0.004289466,0.0,0.0,0.0009126851,0.2407385,0.00017251608,0.15750533,0.00029177614,1.0
220000,1.1158928,45.54205607476636,-0.02587121,0.0,0.0,0.008172556,0.23506619,0.00016949936,0.15649979,0.00028684884,1.0
225000,1.1099747,45.5,-0.00020421384,0.0,0.0,0.0011777815,0.23364282,0.00016652161,0.15550718,0.00028198518,1.0
230000,1.1121743,45.2037037037037,0.0048739016,0.0,0.0,0.0019468996,0.24972773,0.00016351683,0.15450558,0.0002770774,1.0
235000,1.1111157,45.25925925925926,0.016645389,0.0,0.0,0.0013580858,0.24275559,0.0001605269,0.15350895,0.00027219387,1.0
240000,1.1086361,45.361111111111114,0.012595426,0.0,0.0,0.0015968154,0.24574815,0.00015752189,0.15250729,0.00026728565,1.0
245000,1.0962297,45.971698113207545,0.007853301,0.0,0.0,0.0015121787,0.24435833,0.00015451114,0.15150371,0.0002623681,1.0
250000,1.0829233,47.04807692307692,0.0033592791,0.0,0.0,0.0015989983,0.24570806,0.00015152858,0.15050952,0.0002574966,1.0
