Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
175000,1.904239,22.24074074074074,-2.1697588,-2.45648302900077,-2.45648302900077,0.034027416,0.30070883,0.0002948228,0.19827427,0.0004915439,1.0
180000,1.9059956,19.56611570247934,-2.2686284,-2.4915156689335087,-2.4915156689335087,0.010038769,0.29245308,0.0002946732,0.19822441,0.00049129955,1.0
185000,1.9157842,19.314285714285713,-2.275558,-2.4904319375026516,-2.4904319375026516,0.009266911,0.29915872,0.00029452355,0.1981745,0.000491055,1.0
190000,1.9293427,19.39183673469388,-2.2197208,-2.427827451667007,-2.427827451667007,0.041442476,0.30378708,0.00029437518,0.19812506,0.0004908129,1.0
195000,1.942098,19.248979591836736,-2.159053,-2.4117478308407403,-2.4117478308407403,0.007571288,0.27379766,0.00029422628,0.19807541,0.0004905696,1.0
200000,1.9447374,19.247967479674795,-2.1980944,-2.43819701430286,-2.43819701430286,0.02602006,0.26022375,0.00029407517,0.19802505,0.0004903227,1.0
205000,1.9517232,19.5,-2.166219,-2.4193978049943063,-2.4193978049943063,0.023731595,0.27192685,0.0002939262,0.19797538,0.0004900794,1.0
210000,1.955311,19.491935483870968,-2.1770873,-2.432186118745611,-2.432186118745611,0.03056104,0.29224905,0.0002937758,0.19792528,0.0004898339,1.0
215000,1.967833,19.395061728395063,-2.1964824,-2.429712305020313,-2.429712305020313,0.04327185,0.28410652,0.0002936269,0.19787563,0.0004895906,1.0
220000,1.9733235,19.45267489711934,-2.1469178,-2.4225741111502357,-2.4225741111502357,0.018006722,0.2939066,0.00029347476,0.19782493,0.000489342,1.0
225000,1.9781791,19.42622950819672,-2.2056231,-2.4391084381512234,-2.4391084381512234,0.01645344,0.28202325,0.00029332523,0.19777508,0.00048909785,1.0
230000,1.9832923,19.170731707317074,-2.197332,-2.446279747832206,-2.446279747832206,0.018661153,0.2759134,0.0002931747,0.19772491,0.00048885203,1.0
235000,1.9941962,19.210743801652892,-2.2055392,-2.443202467110692,-2.443202467110692,0.0028905105,0.27879065,0.0002930258,0.19767527,0.0004886088,1.0
240000,2.0018082,19.341463414634145,-2.140123,-2.4047918007141207,-2.4047918007141207,0.009872764,0.27497986,0.00029287444,0.19762482,0.0004883615,1.0
245000,2.0002575,19.48559670781893,-2.157973,-2.404354108405895,-2.404354108405895,0.012755141,0.27700916,0.00029272406,0.19757469,0.00048811594,1.0
250000,1.9970275,19.522633744855966,-2.1464913,-2.401854111767206,-2.401854111767206,0.005650418,0.28544644,0.00029257318,0.1975244,0.00048786952,1.0
255000,2.0137215,19.7125,-2.2287846,-2.481064501145074,-2.481064501145074,0.03183307,0.28636754,0.00029242423,0.19747473,0.00048762618,1.0
260000,2.0227275,18.4296875,-2.214491,-2.450677834277929,-2.450677834277929,0.014332497,0.2718704,0.00029227478,0.19742493,0.00048738212,1.0
265000,2.033588,18.231660231660232,-2.2504833,-2.473644937460239,-2.473644937460239,0.005500757,0.2997913,0.00029212655,0.19737552,0.00048714,1.0
270000,2.044755,18.18146718146718,-2.2842093,-2.489701027157663,-2.489701027157663,0.00048786597,0.32130456,0.0002919757,0.19732521,0.0004868936,1.0
275000,2.0581913,17.76691729323308,-2.280246,-2.489011195369233,-2.489011195369233,0.0072633703,0.28990042,0.000291825,0.19727498,0.00048664742,1.0
280000,2.078637,17.556420233463037,-2.25726,-2.48177315730315,-2.48177315730315,0.012006685,0.27143705,0.0002916739,0.19722462,0.0004864007,1.0
285000,2.0947504,18.91796875,-2.2458467,-2.468691716591517,-2.468691716591517,0.055192534,0.273722,0.0002915245,0.19717483,0.00048615673,1.0
290000,2.1134279,17.8,-2.2680588,-2.4838736765366747,-2.4838736765366747,0.00246912,0.29348788,0.00029137378,0.19712459,0.00048591054,1.0
295000,2.133597,17.79087452471483,-2.2694962,-2.4868462645646296,-2.4868462645646296,0.004237431,0.28471854,0.00029122463,0.19707489,0.00048566685,1.0
300000,2.138918,17.91287878787879,-2.2765381,-2.4849656006075302,-2.4849656006075302,0.002763264,0.28183216,0.00029107367,0.19702454,0.00048542026,1.0
305000,2.1388638,17.83076923076923,-2.2716627,-2.4794992354079968,-2.4794992354079968,0.004709342,0.2876573,0.0002909249,0.19697498,0.00048517724,1.0
310000,2.140061,18.854901960784314,-2.267806,-2.4721967030973997,-2.4721967030973997,0.030608136,0.28705823,0.00029077596,0.19692531,0.00048493405,1.0
315000,2.1294017,19.39669421487603,-2.2177894,-2.4541787119690053,-2.4541787119690053,0.03417377,0.27130744,0.0002906243,0.19687475,0.0004846863,1.0
320000,2.1304533,19.949367088607595,-2.1804516,-2.4252768388353134,-2.4252768388353134,0.04419659,0.3127127,0.00029047465,0.19682488,0.00048444187,1.0
325000,2.133965,19.975,-2.1592689,-2.4066224233670668,-2.4066224233670668,0.02153664,0.27658772,0.0002903232,0.1967744,0.00048419458,1.0
330000,2.144207,19.577405857740587,-2.1522052,-2.4253759348144133,-2.4253759348144133,0.03284614,0.29914185,0.00029017407,0.19672467,0.0004839509,1.0
335000,2.1490064,19.444444444444443,-2.215495,-2.453987673535699,-2.453987673535699,0.022010753,0.2876046,0.00029002517,0.19667505,0.0004837077,1.0
340000,2.1399193,19.11244979919679,-2.2253532,-2.4521852714948387,-2.4521852714948387,0.022265254,0.2800586,0.00028987558,0.1966252,0.0004834634,1.0
345000,2.1247835,19.99173553719008,-2.2151327,-2.442186356456448,-2.442186356456448,0.018538622,0.28133333,0.0002897246,0.19657487,0.0004832168,1.0
350000,2.1181097,19.470833333333335,-2.1843464,-2.4522317844555093,-2.4522317844555093,0.07231807,0.30062464,0.00028957517,0.19652507,0.0004829728,1.0
355000,2.1160493,19.57551020408163,-2.2147202,-2.457727275879277,-2.457727275879277,0.00663827,0.31652355,0.00028942505,0.19647503,0.0004827276,1.0
360000,2.112947,19.261224489795918,-2.2133079,-2.455934976879884,-2.455934976879884,0.015440501,0.29656714,0.000289275,0.19642498,0.00048248246,1.0
365000,2.1182616,19.66390041493776,-2.1920283,-2.4548625260098906,-2.4548625260098906,0.01944101,0.28986067,0.00028912394,0.19637462,0.00048223574,1.0
370000,2.1322243,19.33613445378151,-2.2233882,-2.451116585234801,-2.451116585234801,0.02963141,0.2927763,0.00028897476,0.19632494,0.0004819921,1.0
375000,2.1356163,6.668168168168168,-2.4027095,-2.5020953360302696,-2.5020953360302696,0.032952502,0.29044625,0.00028882467,0.1962749,0.00048174692,1.0
380000,2.1379414,14.602564102564102,-2.2472427,-2.462553315196827,-2.462553315196827,0.0364965,0.32331493,0.00028867566,0.19622524,0.00048150355,1.0
385000,2.1418219,20.00826446280992,-2.1730855,-2.408479654813703,-2.408479654813703,0.020403689,0.40554267,0.0002885239,0.19617464,0.00048125573,1.0
390000,2.14502,19.648535564853557,-2.14147,-2.4083840012057753,-2.4083840012057753,0.010366016,0.2752321,0.0002883756,0.1961252,0.00048101344,1.0
395000,2.1493163,20.142857142857142,-2.131455,-2.390949815014998,-2.390949815014998,0.00060710096,0.28490153,0.00028822606,0.19607535,0.0004807692,1.0
400000,2.154157,19.550420168067227,-2.1528857,-2.425070655234622,-2.425070655234622,0.019879218,0.2943943,0.00028807513,0.19602504,0.0004805227,1.0
405000,2.1616833,19.90871369294606,-2.1600552,-2.4102571973623323,-2.4102571973623323,0.02077525,0.28492755,0.0002879229,0.1959743,0.00048027406,1.0
410000,2.1666229,17.01831501831502,-2.180765,-2.4417625940763035,-2.4417625940763035,0.037185498,0.28791255,0.00028777335,0.19592446,0.0004800298,1.0
415000,2.1643348,19.375,-2.138064,-2.4012504098415373,-2.4012504098415373,0.0018896648,0.2916571,0.0002876243,0.19587475,0.00047978637,1.0
420000,2.1747117,19.59917355371901,-2.1516354,-2.40793982614215,-2.40793982614215,0.0001432869,0.30082393,0.00028747533,0.1958251,0.00047954294,1.0
425000,2.1847634,19.734177215189874,-2.1365166,-2.4076596579882277,-2.4076596579882277,0.00042855635,0.28569537,0.00028732614,0.19577539,0.0004792993,1.0
430000,2.1927447,19.940677966101696,-2.1679797,-2.432975243370072,-2.432975243370072,0.0003401355,0.32240936,0.00028717692,0.19572563,0.00047905557,1.0
435000,2.209209,18.5,-2.1471386,-2.458033622338854,-2.458033622338854,0.00011373634,0.29565158,0.00028702474,0.1956749,0.00047880702,1.0
440000,2.2330825,18.06382978723404,-2.1609676,-2.4678860877422575,-2.4678860877422575,0.00031170007,0.3763162,0.0002868745,0.19562481,0.00047856168,1.0
445000,2.2493103,23.669527896995707,-2.1598308,-2.475480324182755,-2.475480324182755,0.041424405,0.27858555,0.0002867256,0.1955752,0.0004783185,1.0
450000,2.2566621,17.928270042194093,-2.2221656,-2.479611602010606,-2.479611602010606,0.0071028047,0.3908122,0.00028657552,0.19552518,0.00047807334,1.0
455000,2.2670443,19.021834061135372,-2.1887078,-2.480987242289952,-2.480987242289952,0.014030236,0.27268562,0.00028642575,0.19547525,0.00047782873,1.0
460000,2.270097,22.666666666666668,-2.1995518,-2.471939798633931,-2.471939798633931,0.0052393842,0.28519928,0.0002862751,0.19542502,0.00047758265,1.0
465000,2.27424,19.80263157894737,-2.1635017,-2.4777938702650237,-2.4777938702650237,0.013029672,0.2838638,0.00028612537,0.19537511,0.0004773381,1.0
470000,2.2774038,19.41176470588235,-2.175229,-2.460957607838898,-2.460957607838898,0.016944803,0.29062107,0.000285976,0.19532536,0.0004770942,1.0
475000,2.2844417,18.864035087719298,-2.1510394,-2.4679738142604912,-2.4679738142604912,0.013343775,0.29897332,0.0002858254,0.19527513,0.00047684813,1.0
480000,2.2885017,18.47257383966245,-2.1718063,-2.459589972148968,-2.459589972148968,0.00075085217,0.29954648,0.0002856752,0.19522506,0.0004766028,1.0
485000,2.2997773,27.223175965665234,-2.1666858,-2.464334345371165,-2.464334345371165,0.012992538,0.29801714,0.0002855246,0.19517487,0.00047635686,1.0
490000,2.3137503,19.796536796536795,-2.1784375,-2.4708517727913795,-2.4708517727913795,0.018878913,0.40964293,0.00028537546,0.19512515,0.00047611326,1.0
495000,2.3211453,17.0,-2.1785889,-2.4765717072548274,-2.4765717072548274,0.00035060613,0.28093624,0.00028522473,0.19507493,0.00047586707,1.0
500000,2.3224287,24.622317596566525,-2.156858,-2.470859192375444,-2.470859192375444,0.02746798,0.28763637,0.000285075,0.195025,0.00047562242,1.0
505000,2.3287692,20.791489361702126,-2.1714385,-2.4710100386607445,-2.4710100386607445,0.033339344,0.30865952,0.0002849243,0.19497477,0.0004753763,1.0
510000,2.3303783,18.5,-2.1661346,-2.4589191300713495,-2.4589191300713495,0.0013303873,0.27634734,0.00028477365,0.19492458,0.0004751303,1.0
515000,2.3306756,20.21030042918455,-2.1686041,-2.481709921308853,-2.481709921308853,0.06783243,0.28050357,0.0002846231,0.19487436,0.00047488426,1.0
520000,2.3399122,37.006711409395976,-2.0843158,-2.5464977425964257,-2.5464977425964257,0.029315945,0.27932346,0.00028447618,0.1948254,0.00047464442,1.0
525000,2.3574934,42.410526315789475,-1.9525586,-2.6974158957600594,-2.6974158957600594,0.0046267286,0.29302973,0.00028432606,0.19477536,0.00047439913,1.0
530000,2.3717918,42.02061855670103,-1.9158703,-2.6951961468175516,-2.6951961468175516,0.002099206,0.28650776,0.00028417486,0.19472495,0.00047415233,1.0
535000,2.3862035,52.55,-1.8948513,-2.679544228315353,-2.679544228315353,0.069375336,0.28926176,0.0002840243,0.19467478,0.00047390637,1.0
540000,2.4035819,58.696969696969695,-2.017827,-2.684945967197418,-2.684945967197418,0.02512434,0.27282354,0.00028387582,0.19462529,0.00047366385,1.0
545000,2.4161396,43.801980198019805,-2.052119,-2.6536983164768775,-2.6536983164768775,0.034899283,0.281677,0.0002837242,0.19457471,0.00047341612,1.0
550000,2.4268053,48.313131313131315,-2.0040953,-2.671361214044143,-2.671361214044143,0.029713983,0.59373456,0.00028357506,0.19452502,0.0004731725,1.0
555000,2.4329157,43.03125,-1.9783788,-2.6974882210294404,-2.6974882210294404,0.0007271826,0.25155422,0.00028342742,0.1944758,0.00047293142,1.0
560000,2.436866,42.67741935483871,-1.9219775,-2.68998672860734,-2.68998672860734,0.0021842553,0.2534359,0.0002832748,0.19442491,0.00047268218,1.0
565000,2.4402916,43.135416666666664,-1.966776,-2.696266313393911,-2.696266313393911,0.00062989886,0.2723632,0.00028312404,0.19437468,0.00047243582,1.0
570000,2.446865,59.44086021505376,-1.9290925,-2.6740453908317967,-2.6740453908317967,0.0038759403,0.27244595,0.0002829761,0.19432534,0.00047219425,1.0
575000,2.4512572,47.01020408163265,-1.9367208,-2.675963379442692,-2.675963379442692,0.00058140507,0.368591,0.00028282418,0.19427471,0.00047194614,1.0
580000,2.4535801,78.54736842105264,-1.9162427,-2.665730571009449,-2.665730571009449,0.011163983,0.258368,0.00028267407,0.19422467,0.00047170103,1.0
585000,2.4543927,44.02040816326531,-2.0419965,-2.702051036211909,-2.702051036211909,0.024579009,0.2664515,0.00028252578,0.19417526,0.00047145874,1.0
590000,2.4726427,43.02173913043478,-1.9473172,-2.704710988588231,-2.704710988588231,0.00048329847,0.28213474,0.0002823764,0.19412549,0.00047121473,1.0
595000,2.4878335,52.381443298969074,-1.9629835,-2.7062495688802186,-2.7062495688802186,0.043600596,0.2852659,0.00028222532,0.19407511,0.00047096802,1.0
600000,2.5034943,61.4,-2.03711,-2.7028873226430155,-2.7028873226430155,0.035086896,0.28092033,0.00028207726,0.19402575,0.0004707262,1.0
605000,2.518167,45.35353535353536,-1.9811082,-2.602846753717673,-2.602846753717673,0.014227551,0.2816266,0.0002819246,0.19397487,0.00047047678,1.0
610000,2.5239522,35.45454545454545,-1.9825541,-2.5354072532204333,-2.5354072532204333,0.029388135,0.27505398,0.00028177258,0.1939242,0.00047022855,1.0
615000,2.5372531,26.76923076923077,-2.0449188,-2.4855496668640304,-2.4855496668640304,0.014768906,0.30556878,0.00028162848,0.19387618,0.00046999316,1.0
620000,2.5543385,55.89320388349515,-1.9399819,-2.591888287981737,-2.591888287981737,0.05126509,0.27449748,0.00028147397,0.19382466,0.00046974083,1.0
625000,2.5649152,46.11578947368421,-2.033703,-2.678773624018619,-2.678773624018619,0.0114867315,0.27250227,0.00028132537,0.19377513,0.000469498,1.0
630000,2.5839074,20.235897435897435,-2.1444669,-2.490651353118346,-2.490651353118346,0.0071494747,0.2743666,0.00028117403,0.19372468,0.0004692509,1.0
635000,2.6135564,23.400921658986174,-2.1384702,-2.459716265901513,-2.459716265901513,0.0071743554,0.26564777,0.0002810245,0.19367483,0.00046900666,1.0
640000,2.631922,30.0,-2.1122074,-2.4650791183761926,-2.4650791183761926,0.04760526,0.25184816,0.0002808766,0.19362554,0.00046876512,1.0
